BatchTime,TrackTime,Time,DateTime,ID,ExtID,Type,Assoc,TrackAssoc,NonAssoc,Range,RangeStd,VelDopp,VelDoppStd,Azimuth,AzimuthStd,Elevation,ElevationStd,Age,LastAssocAge,Lat,Lon,Alt,PosNorth,PosNorthStd,PosWest,PosWestStd,PosUp,PosUpStd,VelNorth,VelNorthStd,VelWest,VelWestStd,VelUp,VelUpStd,VelAbs,Aspect,AccelNorth,AccelNorthStd,AccelWest,AccelWestStd,AccelUp,AccelUpStd,Beta,Period,RCS,POOLat,POOLon,POOAlt,POORange,POOAzimuth,POOCEP,POOTime,POOMuzzleVelocity,POOLaunchHeading,POOLaunchQE,POILat,POILon,POIAlt,POIRange,POIAzimuth,POICEP,POITime,POIImpactVelocity,POIImpactHeading,POIImpactQE,TgtRange,TgtRangeStd,TgtVel,TgtVelStd,TgtAz,TgtAzStd,TgtEl,TgtElStd,TgtSNR,TgtRCSAct,Test1,Test2,Test3,Test4,Test5,Test6,Test7,Test8,Test9,Test10,Flags
371849540,371849540,4568,2020-02-24 11:17:20:328,1770,0,0,18,0,8,1108.694,1.486793,-10.97275,0.5643902,-52.72015,0.4696015,0.8455022,0.4091145,11.12883,1.991475,52.2235077128631,21.1211400471596,138.7364,671.4725,7.301435,882.077,5.609133,16.36018,7.916012,-3.222194,1.610518,-11.34983,1.289864,0.5876603,1.432158,11.8129792292835,21.7403140678758,0,0,0,0,0,0,0,0.24,0.00374746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.23,0.23,0,0.24,0,1.99,0,8.2,22.53,0x20A00080
371907948,371907948,4627,2020-02-24 11:17:20:387,1770,0,0,18,0,8,1108.053,1.514613,-10.97174,0.5644315,-52.70713,0.4754273,0.8477663,0.4133695,11.18724,2.049883,52.2235060225538,21.1211497484861,138.7706,671.2844,7.388108,881.4141,5.677675,16.3945,7.993722,-3.222194,1.610518,-11.34983,1.289864,0.5876603,1.432158,11.8129792292835,21.7535225212401,0,0,0,0,0,0,0,0.24,0.00374746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.23,0.23,0,0.24,0,2.05,0,8.3,22.53,0x20A00080
371908113,371908113,4627,2020-02-24 11:17:20:387,1770,0,0,18,0,8,1108.052,1.514692,-10.97174,0.5644317,-52.70709,0.4754438,0.8477727,0.4133816,11.1874,2.050048,52.2235060177787,21.1211497758919,138.7707,671.2838,7.388353,881.4122,5.677869,16.3946,7.993942,-3.222194,1.610518,-11.34983,1.289864,0.5876603,1.432158,11.8129792292835,21.7535599634717,0,0,0,0,0,0,0,0.24,0.00374746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.23,0.23,0,0.24,0,2.05,0,8.3,22.53,0x20A00080
371966521,371966521,4685,2020-02-24 11:17:20:445,1770,0,0,18,0,8,1107.411,1.542716,-10.97073,0.5644746,-52.69405,0.481287,0.8500394,0.4176477,11.24581,2.108456,52.2235043274686,21.1211594772175,138.8049,671.0956,7.475205,880.7493,5.746582,16.42893,8.071771,-3.222194,1.610518,-11.34983,1.289864,0.5876603,1.432158,11.8129792292835,21.7667857158009,0,0,0,0,0,0,0,0.24,0.00374746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.23,0.23,0,0.24,0,2.11,0,8.4,22.53,0x20A00080
371966686,371966686,4685,2020-02-24 11:17:20:446,1770,0,0,19,0,0,1105.075,1.193292,-11.60971,0.4247704,-52.84698,0.3854706,0.940589,0.3525459,11.24598,2.108621,52.2234703538096,21.1211608843701,140.5161,667.3154,5.965594,880.654,4.593918,18.14051,6.798932,-4.057684,1.32816,-11.51149,1.062183,0.8712685,1.238697,12.2367650373414,18.421746940953,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095.348,2.702186,-10.96434,0.7641517,-53.21216,0.648158,1.263084,0.6604559,20.17766,0.01850091,0.89,0.23,0.23,0,0.24,0,2.11,0,6.7,20.18,0x20A00480
372025094,372025094,4744,2020-02-24 11:17:20:504,1770,0,0,19,0,0,1104.397,1.212337,-11.60892,0.4388992,-52.83571,0.3901811,0.9438069,0.3561697,11.30439,0.058408,52.2234682249481,21.1211707240229,140.5669,667.0784,6.034717,879.9816,4.648637,18.1914,6.864602,-4.057684,1.332106,-11.51149,1.068365,0.8712685,1.238708,12.2367650373414,18.4334575025796,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.06,0,6.8,20.18,0x20A00080
372025259,372025259,4744,2020-02-24 11:17:20:504,1770,0,0,19,0,0,1104.395,1.212391,-11.60891,0.4389385,-52.83568,0.3901944,0.943816,0.35618,11.30455,0.058573,52.2234682189342,21.1211707518195,140.567,667.0777,6.034913,879.9797,4.648792,18.19154,6.864788,-4.057684,1.332117,-11.51149,1.068383,0.8712685,1.238708,12.2367650373414,18.4334998679282,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.06,0,6.8,20.18,0x20A00080
372083667,372083667,4802,2020-02-24 11:17:20:563,1770,0,0,19,0,0,1103.717,1.231675,-11.60812,0.4526245,-52.8244,0.3949233,0.9470381,0.3598152,11.36296,0.116981,52.223466090072,21.1211805914712,140.6178,666.8407,6.104245,879.3074,4.703703,18.24243,6.930591,-4.057684,1.336051,-11.51149,1.074529,0.8712685,1.23872,12.2367650373414,18.4452314531111,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.12,0,6.9,20.18,0x20A00080
372083832,372083832,4802,2020-02-24 11:17:20:563,1770,0,0,19,0,0,1103.715,1.23173,-11.60812,0.4526626,-52.82436,0.3949367,0.9470471,0.3598256,11.36312,0.117146,52.2234660840581,21.1211806192677,140.6179,666.84,6.104441,879.3055,4.703859,18.24257,6.930777,-4.057684,1.336062,-11.51149,1.074547,0.8712685,1.23872,12.2367650373414,18.4452596792854,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.12,0,6.9,20.18,0x20A00080
372142239,372142239,4861,2020-02-24 11:17:20:621,1770,0,0,19,0,0,1103.037,1.251275,-11.60732,0.4659448,-52.81307,0.399684,0.950273,0.3634719,11.42153,0.175553,52.2234639552315,21.1211904587498,140.6687,666.603,6.173981,878.6331,4.758963,18.29346,6.996709,-4.057684,1.339984,-11.51149,1.080658,0.8712685,1.238731,12.2367650373414,18.4570122584199,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.18,0,7,20.18,0x20A00080
372142404,372142404,4861,2020-02-24 11:17:20:621,1770,0,0,19,0,0,1103.035,1.251331,-11.60732,0.4659818,-52.81304,0.3996974,0.9502821,0.3634823,11.4217,0.175718,52.2234639492176,21.1211904865464,140.6689,666.6024,6.174178,878.6312,4.75912,18.2936,6.996896,-4.057684,1.339995,-11.51149,1.080675,0.8712685,1.238731,12.2367650373414,18.4570404672049,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.18,0,7,20.18,0x20A00080
372200812,372200812,4919,2020-02-24 11:17:20:680,1770,0,0,19,0,0,1102.357,1.271159,-11.60653,0.4788942,-52.80173,0.4044629,0.9535119,0.3671398,11.4801,0.234126,52.2234618203538,21.1212003261959,140.7196,666.3654,6.243926,877.9589,4.814422,18.34449,7.062955,-4.057684,1.343906,-11.51149,1.086752,0.8712685,1.238742,12.2367650373414,18.4687999063422,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.23,0,7.1,20.18,0x20A00080
372200977,372200977,4920,2020-02-24 11:17:20:680,1770,0,0,19,0,1,1102.355,1.271216,-11.60652,0.4789302,-52.80169,0.4044764,0.9535211,0.3671501,11.48027,0.234291,52.2234618143398,21.1212003539924,140.7198,666.3647,6.244123,877.957,4.814579,18.34464,7.063142,-4.057684,1.343917,-11.51149,1.086769,0.8712685,1.238742,12.2367650373414,18.468842193439,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.23,0,7.1,20.18,0x20A00080
372259385,372259385,4978,2020-02-24 11:17:20:738,1770,0,0,19,0,1,1101.677,1.291346,-11.60573,0.4915019,-52.79037,0.4092601,0.9567549,0.3708185,11.53868,0.292699,52.2234596854752,21.1212101936408,140.7705,666.1277,6.314077,877.2846,4.870081,18.39553,7.129324,-4.057684,1.347816,-11.51149,1.092812,0.8712685,1.238753,12.2367650373414,18.4806084717663,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.29,0,7.1,20.18,0x20A00080
372259550,372259550,4978,2020-02-24 11:17:20:739,1770,0,0,19,0,1,1101.675,1.291404,-11.60572,0.4915369,-52.79034,0.4092737,0.9567639,0.3708288,11.53884,0.292864,52.2234596794613,21.1212102214374,140.7707,666.127,6.314275,877.2827,4.870239,18.39567,7.129511,-4.057684,1.347827,-11.51149,1.092829,0.8712685,1.238753,12.2367650373414,18.4806507327856,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.29,0,7.1,20.18,0x20A00080
372317958,372317958,5037,2020-02-24 11:17:20:797,1770,0,0,19,0,1,1100.998,1.311854,-11.60493,0.5037935,-52.779,0.4140754,0.9600016,0.3745079,11.59725,0.351272,52.2234575505959,21.1212200610846,140.8215,665.89,6.384434,876.6104,4.925944,18.44656,7.195812,-4.057684,1.351715,-11.51149,1.098839,0.8712685,1.238764,12.2367650373414,18.492437916519,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.35,0,7.2,20.18,0x20A00080
372318123,372318123,5037,2020-02-24 11:17:20:797,1770,0,0,19,0,1,1100.996,1.311913,-11.60492,0.5038278,-52.77897,0.4140889,0.9600108,0.3745183,11.59741,0.351437,52.223457544582,21.1212200888812,140.8216,665.8893,6.384632,876.6085,4.926102,18.4467,7.196,-4.057684,1.351726,-11.51149,1.098856,0.8712685,1.238764,12.2367650373414,18.4924660731492,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.35,0,7.2,20.18,0x20A00080
372376531,372376531,5095,2020-02-24 11:17:20:855,1770,0,0,19,0,1,1100.318,1.3327,-11.60412,0.5157917,-52.76762,0.4189086,0.9632525,0.378208,11.65582,0.409845,52.2234554157158,21.1212299285274,140.8724,665.6523,6.454995,875.9361,4.982011,18.49759,7.262417,-4.057684,1.355603,-11.51149,1.104833,0.8712685,1.238775,12.2367650373414,18.5042741328287,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.41,0,7.3,20.18,0x20A00080
372376696,372376696,5095,2020-02-24 11:17:20:856,1770,0,0,19,0,1,1100.316,1.332759,-11.60412,0.5158251,-52.76758,0.4189222,0.9632617,0.3782184,11.65599,0.41001,52.2234554097019,21.1212299563239,140.8725,665.6517,6.455194,875.9342,4.98217,18.49774,7.262605,-4.057684,1.355614,-11.51149,1.10485,0.8712685,1.238775,12.2367650373414,18.5043022720786,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.41,0,7.3,20.18,0x20A00080
372435103,372435103,5154,2020-02-24 11:17:20:914,1770,0,0,19,0,1,1099.638,1.353898,-11.60332,0.5275162,-52.75622,0.4237595,0.9665073,0.3819184,11.71439,0.468417,52.2234532808713,21.1212397958005,140.9233,665.4147,6.525757,875.2618,5.038285,18.54862,7.329133,-4.057684,1.35948,-11.51149,1.110794,0.8712685,1.238786,12.2367650373414,18.5161171086681,0,0,0,0,0,0,0,0.24,0.004076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.23,0.23,0,0.24,0,0.47,0,7.4,20.18,0x20A00080
372435268,372435268,5154,2020-02-24 11:17:20:914,1770,0,0,20,0,0,1101.23,1.12708,-11.14567,0.4191176,-53.35887,0.3608121,1.3984,0.3389285,11.71456,0.468582,52.2233778127859,21.1211214521998,149.2496,657.0193,5.582966,883.3517,4.264112,26.87469,6.512813,-5.515048,1.197081,-9.8587,0.9626597,2.167269,1.123019,11.5024683417996,14.3080447572073,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105.765,2.642594,-11.01495,0.7641517,-54.77848,0.6977174,2.799895,0.7459322,20.38789,0.006885844,0.99,0.23,0.23,0,0.24,0,0.47,1,6.3,20.39,0x20A00480
372493676,372493676,5212,2020-02-24 11:17:20:973,1770,0,0,20,0,0,1100.579,1.14149,-11.14525,0.4311901,-53.35443,0.3649394,1.405819,0.3422135,11.77297,0.058408,52.2233749187341,21.1211298795479,149.3761,656.6972,5.643225,882.7759,4.311234,27.00128,6.572042,-5.515048,1.201688,-9.8587,0.967759,2.167269,1.123042,11.5024683417996,14.3166728627318,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.06,1,6.4,20.39,0x20A00080
372493841,372493841,5212,2020-02-24 11:17:20:973,1770,0,0,20,0,0,1100.577,1.141531,-11.14524,0.4312237,-53.35442,0.364951,1.40584,0.3422227,11.77313,0.058573,52.2233749105586,21.1211299033548,149.3764,656.6963,5.643396,882.7743,4.311368,27.00163,6.572209,-5.515048,1.201701,-9.8587,0.9677733,2.167269,1.123042,11.5024683417996,14.3167112838836,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.06,1,6.4,20.39,0x20A00080
372552249,372552249,5271,2020-02-24 11:17:21:031,1770,0,0,20,0,0,1099.926,1.156311,-11.14481,0.4429668,-53.34998,0.3690968,1.413268,0.3455178,11.83154,0.116981,52.2233720165063,21.1211383307015,149.5029,656.3742,5.703883,882.1984,4.358714,27.12822,6.631558,-5.515048,1.20629,-9.8587,0.9728458,2.167269,1.123064,11.5024683417996,14.3253534778291,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.12,1,6.4,20.39,0x20A00080
372552414,372552414,5271,2020-02-24 11:17:21:031,1770,0,0,20,0,0,1099.924,1.156353,-11.14481,0.4429995,-53.34996,0.3691086,1.413289,0.3455271,11.83171,0.117146,52.2233720083307,21.1211383545084,149.5033,656.3733,5.704054,882.1968,4.358848,27.12858,6.631726,-5.515048,1.206303,-9.8587,0.9728601,2.167269,1.123064,11.5024683417996,14.325391876186,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.12,1,6.4,20.39,0x20A00080
372610822,372610822,5329,2020-02-24 11:17:21:090,1770,0,0,20,0,0,1099.273,1.171519,-11.14438,0.4544387,-53.34552,0.3732727,1.420726,0.3488322,11.89011,0.175554,52.2233691142779,21.1211467818537,149.6297,656.0511,5.764768,881.621,4.406419,27.25516,6.691192,-5.515048,1.210874,-9.8587,0.9779062,2.167269,1.123086,11.5024683417996,14.3340481337402,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.18,1,6.5,20.39,0x20A00080
372610987,372610987,5330,2020-02-24 11:17:21:090,1770,0,0,20,0,0,1099.271,1.171562,-11.14438,0.4544706,-53.3455,0.3732845,1.420747,0.3488416,11.89028,0.175719,52.2233691061023,21.1211468056606,149.6301,656.0502,5.764939,881.6194,4.406553,27.25552,6.69136,-5.515048,1.210887,-9.8587,0.9779204,2.167269,1.123086,11.5024683417996,14.3340673215293,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.18,1,6.5,20.39,0x20A00080
372669395,372669395,5388,2020-02-24 11:17:21:148,1770,0,0,20,0,0,1098.62,1.187128,-11.14395,0.4656285,-53.34105,0.3774669,1.428193,0.3521565,11.94869,0.234127,52.2233662120491,21.1211552330044,149.7566,655.7281,5.82588,881.0435,4.454349,27.38211,6.75094,-5.515048,1.215441,-9.8587,0.9829405,2.167269,1.123108,11.5024683417996,14.3427568056644,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.23,1,6.6,20.39,0x20A00080
372669560,372669560,5388,2020-02-24 11:17:21:149,1770,0,0,20,0,1,1098.619,1.187173,-11.14395,0.4656597,-53.34104,0.3774787,1.428214,0.3521659,11.94885,0.234292,52.2233662038735,21.1211552568113,149.7569,655.7272,5.826052,881.0419,4.454484,27.38247,6.751109,-5.515048,1.215454,-9.8587,0.9829547,2.167269,1.123109,11.5024683417996,14.3427759820472,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.23,1,6.6,20.39,0x20A00080
372727967,372727967,5447,2020-02-24 11:17:21:207,1770,0,0,20,0,1,1097.968,1.203154,-11.14352,0.4765558,-53.33659,0.3816791,1.435668,0.3554905,12.00726,0.292699,52.2233633098693,21.1211636840094,149.8834,655.4051,5.887217,880.4661,4.502505,27.50905,6.810799,-5.515048,1.219991,-9.8587,0.9879491,2.167269,1.123131,11.5024683417996,14.3514603038247,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.29,1,6.7,20.39,0x20A00080
372728132,372728132,5447,2020-02-24 11:17:21:207,1770,0,0,20,0,1,1097.966,1.203199,-11.14352,0.4765863,-53.33657,0.3816911,1.435689,0.3554999,12.00742,0.292864,52.2233633016937,21.1211637078163,149.8837,655.4042,5.88739,880.4645,4.502641,27.50941,6.810967,-5.515048,1.220004,-9.8587,0.9879632,2.167269,1.123131,11.5024683417996,14.3514794688219,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.29,1,6.7,20.39,0x20A00080
372786540,372786540,5505,2020-02-24 11:17:21:265,1770,0,0,20,0,1,1097.315,1.219607,-11.14308,0.4872387,-53.33211,0.3859096,1.443153,0.3588341,12.06583,0.351272,52.2233604076395,21.1211721351572,150.0102,655.0821,5.948781,879.8887,4.550888,27.63599,6.870766,-5.515048,1.224524,-9.8587,0.9929326,2.167269,1.123153,11.5024683417996,14.360177791264,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.35,1,6.7,20.39,0x20A00080
372786705,372786705,5505,2020-02-24 11:17:21:266,1770,0,0,20,0,1,1097.313,1.219654,-11.14308,0.4872684,-53.3321,0.3859215,1.443174,0.3588436,12.066,0.351437,52.2233603994639,21.1211721589641,150.0106,655.0812,5.948956,879.887,4.551024,27.63635,6.870935,-5.515048,1.224537,-9.8587,0.9929466,2.167269,1.123153,11.5024683417996,14.3601969448713,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.35,1,6.7,20.39,0x20A00080
372845113,372845113,5564,2020-02-24 11:17:21:324,1770,0,0,20,0,1,1096.662,1.2365,-11.14265,0.4976926,-53.32763,0.3901579,1.450646,0.3621873,12.1244,0.409845,52.2233575054092,21.1211805863036,150.1371,654.759,6.010571,879.3112,4.599497,27.76294,6.93084,-5.515048,1.229041,-9.8587,0.9978911,2.167269,1.123175,11.5024683417996,14.368909243257,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.41,1,6.8,20.39,0x20A00080
372845278,372845278,5564,2020-02-24 11:17:21:324,1770,0,0,20,0,1,1096.661,1.236549,-11.14265,0.4977217,-53.32761,0.3901699,1.450667,0.3621968,12.12457,0.41001,52.2233574972336,21.1211806101105,150.1374,654.7581,6.010746,879.3096,4.599634,27.76329,6.931009,-5.515048,1.229053,-9.8587,0.997905,2.167269,1.123175,11.5024683417996,14.3689283854702,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.41,1,6.8,20.39,0x20A00080
372903686,372903686,5622,2020-02-24 11:17:21:383,1770,0,0,20,0,1,1096.01,1.253844,-11.14221,0.5079318,-53.32314,0.3944241,1.458148,0.3655498,12.18298,0.468418,52.2233546031784,21.1211890374486,150.2639,654.436,6.072586,878.7338,4.648333,27.88988,6.991015,-5.515048,1.233541,-9.8587,1.002825,2.167269,1.123197,11.5024683417996,14.3776546350994,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.47,1,6.9,20.39,0x20A00080
372903851,372903851,5622,2020-02-24 11:17:21:383,1770,0,0,20,0,2,1096.008,1.253893,-11.14221,0.5079603,-53.32313,0.3944361,1.45817,0.3655593,12.18314,0.468583,52.2233545950028,21.1211890612555,150.2642,654.4351,6.072761,878.7321,4.64847,27.89024,6.991185,-5.515048,1.233553,-9.8587,1.002839,2.167269,1.123197,11.5024683417996,14.3776737659143,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.47,1,6.9,20.39,0x20A00080
372962259,372962259,5681,2020-02-24 11:17:21:441,1770,0,0,20,0,2,1095.357,1.271646,-11.14178,0.5179689,-53.31865,0.398708,1.46566,0.3689215,12.24155,0.526991,52.2233517009471,21.1211974885921,150.3907,654.113,6.134824,878.1563,4.697395,28.01682,7.051292,-5.515048,1.238024,-9.8587,1.007735,2.167269,1.12322,11.5024683417996,14.3863948226706,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.53,1,7,20.39,0x20A00080
372962424,372962424,5681,2020-02-24 11:17:21:441,1770,0,0,20,0,2,1095.355,1.271697,-11.14178,0.5179969,-53.31864,0.39872,1.465681,0.3689311,12.24172,0.527156,52.2233516927715,21.121197512399,150.3911,654.1121,6.135,878.1547,4.697534,28.01718,7.051462,-5.515048,1.238037,-9.8587,1.007749,2.167269,1.12322,11.5024683417996,14.386413942108,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.53,1,7,20.39,0x20A00080
373020831,373020831,5739,2020-02-24 11:17:21:500,1770,0,0,20,0,2,1094.704,1.289916,-11.14134,0.5278153,-53.31416,0.4030094,1.47318,0.3723024,12.30012,0.585563,52.2233487987648,21.1212059395899,150.5175,653.7899,6.197285,877.5789,4.746684,28.14376,7.111665,-5.515048,1.242491,-9.8587,1.012621,2.167269,1.123242,11.5024683417996,14.39516803159,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.59,1,7,20.39,0x20A00080
373020996,373020996,5740,2020-02-24 11:17:21:500,1770,0,0,20,0,2,1094.703,1.289968,-11.14134,0.5278428,-53.31414,0.4030215,1.473201,0.3723119,12.30029,0.585728,52.2233487905892,21.1212059633968,150.5179,653.789,6.197462,877.5772,4.746823,28.14412,7.111835,-5.515048,1.242504,-9.8587,1.012635,2.167269,1.123242,11.5024683417996,14.395187139621,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.59,1,7,20.39,0x20A00080
373079404,373079404,5798,2020-02-24 11:17:21:558,1770,0,0,20,0,2,1094.052,1.308662,-11.1409,0.537482,-53.30965,0.4073284,1.480709,0.3756922,12.3587,0.644136,52.2233458965325,21.1212143907306,150.6444,653.4669,6.25997,877.0014,4.7962,28.27071,7.172134,-5.515048,1.246943,-9.8587,1.017483,2.167269,1.123264,11.5024683417996,14.4039360097319,0,0,0,0,0,0,0,0.24,0.004184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.23,0.23,0,0.24,0,0.64,1,7.1,20.39,0x20A00080
